ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,time,obs_value,obs_status,obs_status.label,note_indicator,note_indicator.label,note_source,note_source.label,country_name,year,youth_unemployment_rate_pct,age_group,age_min,age_max
FIN,Finland,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2015,6.7,,,,,EUROSTAT_DERIVED_Finland_2015,Eurostat Labour Force Survey - Derived estimates,Finland,2015,6.7,Age (Broad groups): Prime age (25-54) (25-34),25,34
FIN,Finland,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2015,4.7,,,,,EUROSTAT_DERIVED_Finland_2015,Eurostat Labour Force Survey - Derived estimates,Finland,2015,4.7,Age (Broad groups): Prime age (25-54) (35-44),35,44
FIN,Finland,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2015,4.5,,,,,EUROSTAT_DERIVED_Finland_2015,Eurostat Labour Force Survey - Derived estimates,Finland,2015,4.5,Age (Broad groups): Prime age (25-54) (35-44),35,44
FIN,Finland,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2015,4.9,,,,,EUROSTAT_DERIVED_Finland_2015,Eurostat Labour Force Survey - Derived estimates,Finland,2015,4.9,Age (Broad groups): Prime age (25-54) (35-44),35,44
FIN,Finland,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2015,5.3,,,,,EUROSTAT_DERIVED_Finland_2015,Eurostat Labour Force Survey - Derived estimates,Finland,2015,5.3,Age (Broad groups): Prime age (25-54) (45-54),45,54
FIN,Finland,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2015,5.1,,,,,EUROSTAT_DERIVED_Finland_2015,Eurostat Labour Force Survey - Derived estimates,Finland,2015,5.1,Age (Broad groups): Prime age (25-54) (45-54),45,54
FIN,Finland,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2015,5.6,,,,,EUROSTAT_DERIVED_Finland_2015,Eurostat Labour Force Survey - Derived estimates,Finland,2015,5.6,Age (Broad groups): Prime age (25-54) (45-54),45,54
FIN,Finland,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_55_64,Age (Broad groups): Older workers (55-64),2015,5.7,,,,,EUROSTAT_DERIVED_Finland_2015,Eurostat Labour Force Survey - Derived estimates,Finland,2015,5.7,Age (Broad groups): Older workers (55-64),55,64
FIN,Finland,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_55_64,Age (Broad groups): Older workers (55-64),2015,6.3,,,,,EUROSTAT_DERIVED_Finland_2015,Eurostat Labour Force Survey - Derived estimates,Finland,2015,6.3,Age (Broad groups): Older workers (55-64),55,64
FIN,Finland,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_55_64,Age (Broad groups): Older workers (55-64),2015,5.1,,,,,EUROSTAT_DERIVED_Finland_2015,Eurostat Labour Force Survey - Derived estimates,Finland,2015,5.1,Age (Broad groups): Older workers (55-64),55,64
FIN,Finland,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_Total,Age (Aggregate bands): Total,2015,6.5,,,,,EUROSTAT_DERIVED_Finland_2015,Eurostat Labour Force Survey - Derived estimates,Finland,2015,6.5,Age (Aggregate bands): Total,15,64
FIN,Finland,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_Total,Age (Aggregate bands): Total,2015,6.2,,,,,EUROSTAT_DERIVED_Finland_2015,Eurostat Labour Force Survey - Derived estimates,Finland,2015,6.2,Age (Aggregate bands): Total,15,64
FIN,Finland,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_Total,Age (Aggregate bands): Total,2015,6.9,,,,,EUROSTAT_DERIVED_Finland_2015,Eurostat Labour Force Survey - Derived estimates,Finland,2015,6.9,Age (Aggregate bands): Total,15,64
BEL,Belgium,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_15_24,Age (Youth bands): Youth (15-24),2015,14.9,,,,,EUROSTAT_DERIVED_Belgium_2015,Eurostat Labour Force Survey - Derived estimates,Belgium,2015,14.9,Age (Youth bands): Youth (15-24),15,24
BEL,Belgium,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_15_24,Age (Youth bands): Youth (15-24),2015,14.2,,,,,EUROSTAT_DERIVED_Belgium_2015,Eurostat Labour Force Survey - Derived estimates,Belgium,2015,14.2,Age (Youth bands): Youth (15-24),15,24
BEL,Belgium,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_15_24,Age (Youth bands): Youth (15-24),2015,15.6,,,,,EUROSTAT_DERIVED_Belgium_2015,Eurostat Labour Force Survey - Derived estimates,Belgium,2015,15.6,Age (Youth bands): Youth (15-24),15,24
BEL,Belgium,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2015,7.2,,,,,EUROSTAT_DERIVED_Belgium_2015,Eurostat Labour Force Survey - Derived estimates,Belgium,2015,7.2,Age (Broad groups): Prime age (25-54) (25-34),25,34
BEL,Belgium,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2015,6.8,,,,,EUROSTAT_DERIVED_Belgium_2015,Eurostat Labour Force Survey - Derived estimates,Belgium,2015,6.8,Age (Broad groups): Prime age (25-54) (25-34),25,34
BEL,Belgium,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2015,7.5,,,,,EUROSTAT_DERIVED_Belgium_2015,Eurostat Labour Force Survey - Derived estimates,Belgium,2015,7.5,Age (Broad groups): Prime age (25-54) (25-34),25,34
BEL,Belgium,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2015,5.0,,,,,EUROSTAT_DERIVED_Belgium_2015,Eurostat Labour Force Survey - Derived estimates,Belgium,2015,5.0,Age (Broad groups): Prime age (25-54) (35-44),35,44
BEL,Belgium,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2015,4.7,,,,,EUROSTAT_DERIVED_Belgium_2015,Eurostat Labour Force Survey - Derived estimates,Belgium,2015,4.7,Age (Broad groups): Prime age (25-54) (35-44),35,44
BEL,Belgium,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2015,5.2,,,,,EUROSTAT_DERIVED_Belgium_2015,Eurostat Labour Force Survey - Derived estimates,Belgium,2015,5.2,Age (Broad groups): Prime age (25-54) (35-44),35,44
BEL,Belgium,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2015,4.5,,,,,EUROSTAT_DERIVED_Belgium_2015,Eurostat Labour Force Survey - Derived estimates,Belgium,2015,4.5,Age (Broad groups): Prime age (25-54) (45-54),45,54
BEL,Belgium,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2015,4.3,,,,,EUROSTAT_DERIVED_Belgium_2015,Eurostat Labour Force Survey - Derived estimates,Belgium,2015,4.3,Age (Broad groups): Prime age (25-54) (45-54),45,54
BEL,Belgium,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2015,4.7,,,,,EUROSTAT_DERIVED_Belgium_2015,Eurostat Labour Force Survey - Derived estimates,Belgium,2015,4.7,Age (Broad groups): Prime age (25-54) (45-54),45,54
BEL,Belgium,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_55_64,Age (Broad groups): Older workers (55-64),2015,3.9,,,,,EUROSTAT_DERIVED_Belgium_2015,Eurostat Labour Force Survey - Derived estimates,Belgium,2015,3.9,Age (Broad groups): Older workers (55-64),55,64
BEL,Belgium,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_55_64,Age (Broad groups): Older workers (55-64),2015,4.3,,,,,EUROSTAT_DERIVED_Belgium_2015,Eurostat Labour Force Survey - Derived estimates,Belgium,2015,4.3,Age (Broad groups): Older workers (55-64),55,64
BEL,Belgium,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_55_64,Age (Broad groups): Older workers (55-64),2015,3.5,,,,,EUROSTAT_DERIVED_Belgium_2015,Eurostat Labour Force Survey - Derived estimates,Belgium,2015,3.5,Age (Broad groups): Older workers (55-64),55,64
BEL,Belgium,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_Total,Age (Aggregate bands): Total,2015,5.2,,,,,EUROSTAT_DERIVED_Belgium_2015,Eurostat Labour Force Survey - Derived estimates,Belgium,2015,5.2,Age (Aggregate bands): Total,15,64
BEL,Belgium,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_Total,Age (Aggregate bands): Total,2015,4.9,,,,,EUROSTAT_DERIVED_Belgium_2015,Eurostat Labour Force Survey - Derived estimates,Belgium,2015,4.9,Age (Aggregate bands): Total,15,64
BEL,Belgium,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_Total,Age (Aggregate bands): Total,2015,5.4,,,,,EUROSTAT_DERIVED_Belgium_2015,Eurostat Labour Force Survey - Derived estimates,Belgium,2015,5.4,Age (Aggregate bands): Total,15,64
SWE,Sweden,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_15_24,Age (Youth bands): Youth (15-24),2015,13.9,,,,,EUROSTAT_DERIVED_Sweden_2015,Eurostat Labour Force Survey - Derived estimates,Sweden,2015,13.9,Age (Youth bands): Youth (15-24),15,24
SWE,Sweden,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_15_24,Age (Youth bands): Youth (15-24),2015,13.2,,,,,EUROSTAT_DERIVED_Sweden_2015,Eurostat Labour Force Survey - Derived estimates,Sweden,2015,13.2,Age (Youth bands): Youth (15-24),15,24
SWE,Sweden,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_15_24,Age (Youth bands): Youth (15-24),2015,14.6,,,,,EUROSTAT_DERIVED_Sweden_2015,Eurostat Labour Force Survey - Derived estimates,Sweden,2015,14.6,Age (Youth bands): Youth (15-24),15,24
SWE,Sweden,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2015,6.3,,,,,EUROSTAT_DERIVED_Sweden_2015,Eurostat Labour Force Survey - Derived estimates,Sweden,2015,6.3,Age (Broad groups): Prime age (25-54) (25-34),25,34
SWE,Sweden,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2015,5.9,,,,,EUROSTAT_DERIVED_Sweden_2015,Eurostat Labour Force Survey - Derived estimates,Sweden,2015,5.9,Age (Broad groups): Prime age (25-54) (25-34),25,34
SWE,Sweden,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2015,6.6,,,,,EUROSTAT_DERIVED_Sweden_2015,Eurostat Labour Force Survey - Derived estimates,Sweden,2015,6.6,Age (Broad groups): Prime age (25-54) (25-34),25,34
SWE,Sweden,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2015,3.9,,,,,EUROSTAT_DERIVED_Sweden_2015,Eurostat Labour Force Survey - Derived estimates,Sweden,2015,3.9,Age (Broad groups): Prime age (25-54) (35-44),35,44
SWE,Sweden,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2015,3.7,,,,,EUROSTAT_DERIVED_Sweden_2015,Eurostat Labour Force Survey - Derived estimates,Sweden,2015,3.7,Age (Broad groups): Prime age (25-54) (35-44),35,44
SWE,Sweden,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2015,4.1,,,,,EUROSTAT_DERIVED_Sweden_2015,Eurostat Labour Force Survey - Derived estimates,Sweden,2015,4.1,Age (Broad groups): Prime age (25-54) (35-44),35,44
SWE,Sweden,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2015,3.5,,,,,EUROSTAT_DERIVED_Sweden_2015,Eurostat Labour Force Survey - Derived estimates,Sweden,2015,3.5,Age (Broad groups): Prime age (25-54) (45-54),45,54
SWE,Sweden,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2015,3.3,,,,,EUROSTAT_DERIVED_Sweden_2015,Eurostat Labour Force Survey - Derived estimates,Sweden,2015,3.3,Age (Broad groups): Prime age (25-54) (45-54),45,54
SWE,Sweden,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2015,3.7,,,,,EUROSTAT_DERIVED_Sweden_2015,Eurostat Labour Force Survey - Derived estimates,Sweden,2015,3.7,Age (Broad groups): Prime age (25-54) (45-54),45,54
SWE,Sweden,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_55_64,Age (Broad groups): Older workers (55-64),2015,3.8,,,,,EUROSTAT_DERIVED_Sweden_2015,Eurostat Labour Force Survey - Derived estimates,Sweden,2015,3.8,Age (Broad groups): Older workers (55-64),55,64
SWE,Sweden,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_55_64,Age (Broad groups): Older workers (55-64),2015,4.1,,,,,EUROSTAT_DERIVED_Sweden_2015,Eurostat Labour Force Survey - Derived estimates,Sweden,2015,4.1,Age (Broad groups): Older workers (55-64),55,64
SWE,Sweden,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_55_64,Age (Broad groups): Older workers (55-64),2015,3.4,,,,,EUROSTAT_DERIVED_Sweden_2015,Eurostat Labour Force Survey - Derived estimates,Sweden,2015,3.4,Age (Broad groups): Older workers (55-64),55,64
SWE,Sweden,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_Total,Age (Aggregate bands): Total,2015,5.3,,,,,EUROSTAT_DERIVED_Sweden_2015,Eurostat Labour Force Survey - Derived estimates,Sweden,2015,5.3,Age (Aggregate bands): Total,15,64
SWE,Sweden,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_Total,Age (Aggregate bands): Total,2015,5.1,,,,,EUROSTAT_DERIVED_Sweden_2015,Eurostat Labour Force Survey - Derived estimates,Sweden,2015,5.1,Age (Aggregate bands): Total,15,64
SWE,Sweden,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_Total,Age (Aggregate bands): Total,2015,5.6,,,,,EUROSTAT_DERIVED_Sweden_2015,Eurostat Labour Force Survey - Derived estimates,Sweden,2015,5.6,Age (Aggregate bands): Total,15,64
PRT,Portugal,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_15_24,Age (Youth bands): Youth (15-24),2015,13.7,,,,,EUROSTAT_DERIVED_Portugal_2015,Eurostat Labour Force Survey - Derived estimates,Portugal,2015,13.7,Age (Youth bands): Youth (15-24),15,24
PRT,Portugal,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_15_24,Age (Youth bands): Youth (15-24),2015,13.0,,,,,EUROSTAT_DERIVED_Portugal_2015,Eurostat Labour Force Survey - Derived estimates,Portugal,2015,13.0,Age (Youth bands): Youth (15-24),15,24
PRT,Portugal,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_15_24,Age (Youth bands): Youth (15-24),2015,14.4,,,,,EUROSTAT_DERIVED_Portugal_2015,Eurostat Labour Force Survey - Derived estimates,Portugal,2015,14.4,Age (Youth bands): Youth (15-24),15,24
PRT,Portugal,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2015,7.5,,,,,EUROSTAT_DERIVED_Portugal_2015,Eurostat Labour Force Survey - Derived estimates,Portugal,2015,7.5,Age (Broad groups): Prime age (25-54) (25-34),25,34
PRT,Portugal,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2015,7.1,,,,,EUROSTAT_DERIVED_Portugal_2015,Eurostat Labour Force Survey - Derived estimates,Portugal,2015,7.1,Age (Broad groups): Prime age (25-54) (25-34),25,34
PRT,Portugal,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2015,7.8,,,,,EUROSTAT_DERIVED_Portugal_2015,Eurostat Labour Force Survey - Derived estimates,Portugal,2015,7.8,Age (Broad groups): Prime age (25-54) (25-34),25,34
PRT,Portugal,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2015,5.4,,,,,EUROSTAT_DERIVED_Portugal_2015,Eurostat Labour Force Survey - Derived estimates,Portugal,2015,5.4,Age (Broad groups): Prime age (25-54) (35-44),35,44
PRT,Portugal,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2015,5.2,,,,,EUROSTAT_DERIVED_Portugal_2015,Eurostat Labour Force Survey - Derived estimates,Portugal,2015,5.2,Age (Broad groups): Prime age (25-54) (35-44),35,44
PRT,Portugal,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2015,5.7,,,,,EUROSTAT_DERIVED_Portugal_2015,Eurostat Labour Force Survey - Derived estimates,Portugal,2015,5.7,Age (Broad groups): Prime age (25-54) (35-44),35,44
PRT,Portugal,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2015,4.8,,,,,EUROSTAT_DERIVED_Portugal_2015,Eurostat Labour Force Survey - Derived estimates,Portugal,2015,4.8,Age (Broad groups): Prime age (25-54) (45-54),45,54
PRT,Portugal,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2015,4.5,,,,,EUROSTAT_DERIVED_Portugal_2015,Eurostat Labour Force Survey - Derived estimates,Portugal,2015,4.5,Age (Broad groups): Prime age (25-54) (45-54),45,54
PRT,Portugal,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2015,5.0,,,,,EUROSTAT_DERIVED_Portugal_2015,Eurostat Labour Force Survey - Derived estimates,Portugal,2015,5.0,Age (Broad groups): Prime age (25-54) (45-54),45,54
PRT,Portugal,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_55_64,Age (Broad groups): Older workers (55-64),2015,4.4,,,,,EUROSTAT_DERIVED_Portugal_2015,Eurostat Labour Force Survey - Derived estimates,Portugal,2015,4.4,Age (Broad groups): Older workers (55-64),55,64
PRT,Portugal,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_55_64,Age (Broad groups): Older workers (55-64),2015,4.9,,,,,EUROSTAT_DERIVED_Portugal_2015,Eurostat Labour Force Survey - Derived estimates,Portugal,2015,4.9,Age (Broad groups): Older workers (55-64),55,64
PRT,Portugal,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_55_64,Age (Broad groups): Older workers (55-64),2015,4.0,,,,,EUROSTAT_DERIVED_Portugal_2015,Eurostat Labour Force Survey - Derived estimates,Portugal,2015,4.0,Age (Broad groups): Older workers (55-64),55,64
PRT,Portugal,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_Total,Age (Aggregate bands): Total,2015,5.6,,,,,EUROSTAT_DERIVED_Portugal_2015,Eurostat Labour Force Survey - Derived estimates,Portugal,2015,5.6,Age (Aggregate bands): Total,15,64
PRT,Portugal,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_Total,Age (Aggregate bands): Total,2015,5.3,,,,,EUROSTAT_DERIVED_Portugal_2015,Eurostat Labour Force Survey - Derived estimates,Portugal,2015,5.3,Age (Aggregate bands): Total,15,64
PRT,Portugal,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_Total,Age (Aggregate bands): Total,2015,5.9,,,,,EUROSTAT_DERIVED_Portugal_2015,Eurostat Labour Force Survey - Derived estimates,Portugal,2015,5.9,Age (Aggregate bands): Total,15,64
